occurrenceID,verbatimLocality,verbatimSex,weight,decimalLongitude,decimalLatitude,species_ID,day,month,year,name
7502,24,M,44.0,-109.07773599999636,31.938560000000447,2439521.0,14,3,1983,Dipodomys merriami
7503,13,F,45.0,-109.0826129999964,31.93702800000044,2439521.0,14,3,1983,Dipodomys merriami
7504,11,F,28.0,-109.07930699999636,31.938056000000422,2438516.0,14,3,1983,Onychomys torridus
7505,24,F,7.0,-109.07773599999636,31.938560000000447,2437874.0,14,3,1983,Reithrodontomys megalotis
7506,17,F,42.0,-109.07941499999636,31.937117000000445,2439521.0,14,3,1983,Dipodomys merriami
7507,21,,,-109.07939799999636,31.936448000000453,2438147.0,14,3,1983,Sigmodon hispidus
7508,18,M,36.0,-109.07863299999636,31.93712600000041,2438517.0,14,3,1983,Onychomys leucogaster
7509,18,M,41.0,-109.07863299999636,31.93712600000041,2439521.0,14,3,1983,Dipodomys merriami
7510,17,M,36.0,-109.07941499999636,31.937117000000445,2438517.0,14,3,1983,Onychomys leucogaster
7511,24,M,29.0,-109.07773599999636,31.938560000000447,2438516.0,14,3,1983,Onychomys torridus
7512,11,M,14.0,-109.07930699999636,31.938056000000422,2437874.0,14,3,1983,Reithrodontomys megalotis
7513,21,M,7.0,-109.07939799999636,31.936448000000453,2439566.0,14,3,1983,Perognathus flavus
7514,12,F,42.0,-109.07851899999636,31.938203000000414,2439521.0,14,3,1983,Dipodomys merriami
7515,21,F,8.0,-109.07939799999636,31.936448000000453,2437874.0,14,3,1983,Reithrodontomys megalotis
7516,20,M,42.0,-109.08019099999642,31.93633400000045,2439521.0,14,3,1983,Dipodomys merriami
7517,11,M,11.0,-109.07930699999636,31.938056000000422,2437874.0,14,3,1983,Reithrodontomys megalotis
7518,12,M,44.0,-109.07851899999636,31.938203000000414,2439521.0,14,3,1983,Dipodomys merriami
7519,12,F,118.0,-109.07851899999636,31.938203000000414,2439531.0,14,3,1983,Dipodomys spectabilis
7520,11,M,6.0,-109.07930699999636,31.938056000000422,2439566.0,14,3,1983,Perognathus flavus
7521,24,M,8.0,-109.07773599999636,31.938560000000447,2437874.0,14,3,1983,Reithrodontomys megalotis
7522,24,F,47.0,-109.07773599999636,31.938560000000447,2439521.0,14,3,1983,Dipodomys merriami
7523,18,M,44.0,-109.07863299999636,31.93712600000041,2439521.0,14,3,1983,Dipodomys merriami
7524,11,F,49.0,-109.07930699999636,31.938056000000422,2439521.0,14,3,1983,Dipodomys merriami
7525,12,M,48.0,-109.07851899999636,31.938203000000414,2439541.0,14,3,1983,Dipodomys ordii
7526,11,M,52.0,-109.07930699999636,31.938056000000422,2439521.0,14,3,1983,Dipodomys merriami
7527,20,F,8.0,-109.08019099999642,31.93633400000045,2437874.0,14,3,1983,Reithrodontomys megalotis
7528,13,,,-109.0826129999964,31.93702800000044,2491757.0,14,3,1983,Amphispiza bilineata
7529,12,M,46.0,-109.07851899999636,31.938203000000414,2439521.0,14,3,1983,Dipodomys merriami
7530,13,F,122.0,-109.0826129999964,31.93702800000044,2439531.0,14,3,1983,Dipodomys spectabilis
7531,19,M,8.0,-109.07791199999636,31.937438000000437,2437874.0,14,3,1983,Reithrodontomys megalotis
7532,22,F,45.0,-109.07860199999637,31.93644100000042,2439521.0,14,3,1983,Dipodomys merriami
7533,11,F,118.0,-109.07930699999636,31.938056000000422,2439531.0,14,3,1983,Dipodomys spectabilis
7534,22,M,48.0,-109.07860199999637,31.93644100000042,2439521.0,14,3,1983,Dipodomys merriami
7535,18,M,10.0,-109.07863299999636,31.93712600000041,2437874.0,14,3,1983,Reithrodontomys megalotis
7536,17,F,53.0,-109.07941499999636,31.937117000000445,2439541.0,14,3,1983,Dipodomys ordii
7537,13,M,128.0,-109.0826129999964,31.93702800000044,2439531.0,14,3,1983,Dipodomys spectabilis
7538,11,M,46.0,-109.07930699999636,31.938056000000422,2439521.0,14,3,1983,Dipodomys merriami
7539,17,F,26.0,-109.07941499999636,31.937117000000445,2438516.0,14,3,1983,Onychomys torridus
7540,22,M,45.0,-109.07860199999637,31.93644100000042,2439521.0,14,3,1983,Dipodomys merriami
7541,13,M,48.0,-109.0826129999964,31.93702800000044,2439521.0,14,3,1983,Dipodomys merriami
7542,7,,,-109.0828159999964,31.938113000000413,,14,3,1983,
7543,10,,,-109.08009099999636,31.938017000000425,,14,3,1983,
7544,16,,,-109.08024399999636,31.93709400000041,,14,3,1983,
7545,23,,,-109.07783799999636,31.93676300000042,,14,3,1983,
7546,4,F,46.0,-109.0804089999964,31.93889400000041,2439521.0,15,3,1983,Dipodomys merriami
7547,9,M,53.0,-109.08090299999638,31.93785900000039,2439541.0,15,3,1983,Dipodomys ordii
7548,9,,,-109.08090299999638,31.93785900000039,2491757.0,15,3,1983,Amphispiza bilineata
7549,1,F,43.0,-109.0828289999964,31.938851000000387,2438517.0,15,3,1983,Onychomys leucogaster
7550,3,M,6.0,-109.0812079999964,31.938896000000387,2439566.0,15,3,1983,Perognathus flavus
7551,6,,,-109.07883599999636,31.93907800000041,2491757.0,15,3,1983,Amphispiza bilineata
7552,15,M,6.0,-109.08103599999642,31.937059000000463,2439566.0,15,3,1983,Perognathus flavus
7553,1,M,6.0,-109.0828289999964,31.938851000000387,2439566.0,15,3,1983,Perognathus flavus
7554,2,M,43.0,-109.08197499999642,31.93888700000037,2439521.0,15,3,1983,Dipodomys merriami
7555,4,M,42.0,-109.0804089999964,31.93889400000041,2439521.0,15,3,1983,Dipodomys merriami
7556,9,F,47.0,-109.08090299999638,31.93785900000039,2439541.0,15,3,1983,Dipodomys ordii
7557,1,F,48.0,-109.0828289999964,31.938851000000387,2438517.0,15,3,1983,Onychomys leucogaster
7558,6,M,27.0,-109.07883599999636,31.93907800000041,2438516.0,15,3,1983,Onychomys torridus
7559,2,F,36.0,-109.08197499999642,31.93888700000037,2439521.0,15,3,1983,Dipodomys merriami
7560,8,M,53.0,-109.0816799999964,31.9378840000004,2439541.0,15,3,1983,Dipodomys ordii
7561,1,M,54.0,-109.0828289999964,31.938851000000387,2439541.0,15,3,1983,Dipodomys ordii
7562,5,F,44.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7563,6,M,53.0,-109.07883599999636,31.93907800000041,2439541.0,15,3,1983,Dipodomys ordii
7564,1,F,52.0,-109.0828289999964,31.938851000000387,2439541.0,15,3,1983,Dipodomys ordii
7565,2,M,91.0,-109.08197499999642,31.93888700000037,2439531.0,15,3,1983,Dipodomys spectabilis
7566,6,M,47.0,-109.07883599999636,31.93907800000041,2439541.0,15,3,1983,Dipodomys ordii
7567,2,F,49.0,-109.08197499999642,31.93888700000037,2439541.0,15,3,1983,Dipodomys ordii
7568,9,M,7.0,-109.08090299999638,31.93785900000039,2439566.0,15,3,1983,Perognathus flavus
7569,8,F,7.0,-109.0816799999964,31.9378840000004,2439566.0,15,3,1983,Perognathus flavus
7570,5,F,11.0,-109.07960199999636,31.93897000000045,2437874.0,15,3,1983,Reithrodontomys megalotis
7571,15,M,12.0,-109.08103599999642,31.937059000000463,2437874.0,15,3,1983,Reithrodontomys megalotis
7572,1,M,27.0,-109.0828289999964,31.938851000000387,2438517.0,15,3,1983,Onychomys leucogaster
7573,5,M,9.0,-109.07960199999636,31.93897000000045,2439566.0,15,3,1983,Perognathus flavus
7574,8,F,107.0,-109.0816799999964,31.9378840000004,2439531.0,15,3,1983,Dipodomys spectabilis
7575,14,M,115.0,-109.0818269999964,31.937054000000447,2439531.0,15,3,1983,Dipodomys spectabilis
7576,5,M,43.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7577,5,F,38.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7578,15,M,34.0,-109.08103599999642,31.937059000000463,2438517.0,15,3,1983,Onychomys leucogaster
7579,2,M,26.0,-109.08197499999642,31.93888700000037,2437981.0,15,3,1983,Peromyscus eremicus
7580,9,M,57.0,-109.08090299999638,31.93785900000039,2439541.0,15,3,1983,Dipodomys ordii
7581,8,F,129.0,-109.0816799999964,31.9378840000004,2439531.0,15,3,1983,Dipodomys spectabilis
7582,15,M,7.0,-109.08103599999642,31.937059000000463,2439566.0,15,3,1983,Perognathus flavus
7583,14,M,45.0,-109.0818269999964,31.937054000000447,2439521.0,15,3,1983,Dipodomys merriami
7584,2,M,11.0,-109.08197499999642,31.93888700000037,2437874.0,15,3,1983,Reithrodontomys megalotis
7585,8,F,52.0,-109.0816799999964,31.9378840000004,2439541.0,15,3,1983,Dipodomys ordii
7586,15,M,11.0,-109.08103599999642,31.937059000000463,2437874.0,15,3,1983,Reithrodontomys megalotis
7587,6,M,50.0,-109.07883599999636,31.93907800000041,2439521.0,15,3,1983,Dipodomys merriami
7588,1,F,138.0,-109.0828289999964,31.938851000000387,2439531.0,15,3,1983,Dipodomys spectabilis
7589,4,M,5.0,-109.0804089999964,31.93889400000041,2439566.0,15,3,1983,Perognathus flavus
7590,6,F,45.0,-109.07883599999636,31.93907800000041,2439541.0,15,3,1983,Dipodomys ordii
7591,1,M,43.0,-109.0828289999964,31.938851000000387,2438517.0,15,3,1983,Onychomys leucogaster
7592,8,F,6.0,-109.0816799999964,31.9378840000004,2439566.0,15,3,1983,Perognathus flavus
7593,5,M,42.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7594,15,M,7.0,-109.08103599999642,31.937059000000463,2439566.0,15,3,1983,Perognathus flavus
7595,2,,,-109.08197499999642,31.93888700000037,2491757.0,15,3,1983,Amphispiza bilineata
7596,1,,,-109.0828289999964,31.938851000000387,2491757.0,15,3,1983,Amphispiza bilineata
7597,5,F,39.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7598,6,,,-109.07883599999636,31.93907800000041,2491757.0,15,3,1983,Amphispiza bilineata
7599,8,F,5.0,-109.0816799999964,31.9378840000004,2439566.0,15,3,1983,Perognathus flavus
7600,3,M,6.0,-109.0812079999964,31.938896000000387,2439566.0,15,3,1983,Perognathus flavus
7601,2,M,144.0,-109.08197499999642,31.93888700000037,2439531.0,15,3,1983,Dipodomys spectabilis
7602,14,F,44.0,-109.0818269999964,31.937054000000447,2439521.0,15,3,1983,Dipodomys merriami
7603,4,F,43.0,-109.0804089999964,31.93889400000041,2439521.0,15,3,1983,Dipodomys merriami
7604,3,F,5.0,-109.0812079999964,31.938896000000387,2439566.0,15,3,1983,Perognathus flavus
7605,6,F,58.0,-109.07883599999636,31.93907800000041,2439541.0,15,3,1983,Dipodomys ordii
7606,1,F,153.0,-109.0828289999964,31.938851000000387,2439531.0,15,3,1983,Dipodomys spectabilis
7607,9,F,27.0,-109.08090299999638,31.93785900000039,2438517.0,15,3,1983,Onychomys leucogaster
7608,14,M,24.0,-109.0818269999964,31.937054000000447,2437981.0,15,3,1983,Peromyscus eremicus
7609,1,F,42.0,-109.0828289999964,31.938851000000387,2439521.0,15,3,1983,Dipodomys merriami
7610,6,M,52.0,-109.07883599999636,31.93907800000041,2439541.0,15,3,1983,Dipodomys ordii
7611,1,M,36.0,-109.0828289999964,31.938851000000387,2438517.0,15,3,1983,Onychomys leucogaster
7612,2,,,-109.08197499999642,31.93888700000037,2491757.0,15,3,1983,Amphispiza bilineata
7613,4,M,47.0,-109.0804089999964,31.93889400000041,2439521.0,15,3,1983,Dipodomys merriami
7614,5,M,44.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7615,2,,,-109.08197499999642,31.93888700000037,2491757.0,15,3,1983,Amphispiza bilineata
7616,5,M,43.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7617,6,M,11.0,-109.07883599999636,31.93907800000041,2437874.0,15,3,1983,Reithrodontomys megalotis
7618,8,M,6.0,-109.0816799999964,31.9378840000004,2439566.0,15,3,1983,Perognathus flavus
7619,1,M,146.0,-109.0828289999964,31.938851000000387,2439531.0,15,3,1983,Dipodomys spectabilis
7620,6,M,46.0,-109.07883599999636,31.93907800000041,2439521.0,15,3,1983,Dipodomys merriami
7621,8,M,6.0,-109.0816799999964,31.9378840000004,2439566.0,15,3,1983,Perognathus flavus
7622,14,M,43.0,-109.0818269999964,31.937054000000447,2439521.0,15,3,1983,Dipodomys merriami
7623,1,M,46.0,-109.0828289999964,31.938851000000387,2439521.0,15,3,1983,Dipodomys merriami
7624,1,F,38.0,-109.0828289999964,31.938851000000387,2439521.0,15,3,1983,Dipodomys merriami
7625,3,F,48.0,-109.0812079999964,31.938896000000387,2439521.0,15,3,1983,Dipodomys merriami
7626,5,M,49.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7627,8,F,113.0,-109.0816799999964,31.9378840000004,2439531.0,15,3,1983,Dipodomys spectabilis
7628,5,F,34.0,-109.07960199999636,31.93897000000045,2439521.0,15,3,1983,Dipodomys merriami
7629,6,M,33.0,-109.07883599999636,31.93907800000041,2438517.0,15,3,1983,Onychomys leucogaster
7630,14,F,41.0,-109.0818269999964,31.937054000000447,2439521.0,15,3,1983,Dipodomys merriami
7631,6,F,26.0,-109.07883599999636,31.93907800000041,2438516.0,15,3,1983,Onychomys torridus
7632,1,M,45.0,-109.0828289999964,31.938851000000387,2439521.0,15,3,1983,Dipodomys merriami
7633,15,F,9.0,-109.08103599999642,31.937059000000463,2437874.0,15,3,1983,Reithrodontomys megalotis
7634,1,M,52.0,-109.0828289999964,31.938851000000387,2439521.0,15,3,1983,Dipodomys merriami
7635,6,M,48.0,-109.07883599999636,31.93907800000041,2439521.0,15,3,1983,Dipodomys merriami
7636,14,M,26.0,-109.0818269999964,31.937054000000447,2437981.0,16,4,1983,Peromyscus eremicus
7637,16,M,11.0,-109.08024399999636,31.93709400000041,2437874.0,16,4,1983,Reithrodontomys megalotis
7638,17,M,56.0,-109.07941499999636,31.937117000000445,2439541.0,16,4,1983,Dipodomys ordii
7639,18,F,117.0,-109.07863299999636,31.93712600000041,2439531.0,16,4,1983,Dipodomys spectabilis
7640,19,M,8.0,-109.07791199999636,31.937438000000437,2439566.0,16,4,1983,Perognathus flavus
7641,21,M,8.0,-109.07939799999636,31.936448000000453,2439566.0,16,4,1983,Perognathus flavus
7642,18,M,52.0,-109.07863299999636,31.93712600000041,2439521.0,16,4,1983,Dipodomys merriami
7643,13,M,16.0,-109.0826129999964,31.93702800000044,2439591.0,16,4,1983,Chaetodipus penicillatus
7644,20,M,57.0,-109.08019099999642,31.93633400000045,2439541.0,16,4,1983,Dipodomys ordii
7645,12,M,94.0,-109.07851899999636,31.938203000000414,,16,4,1983,
7646,24,,,-109.07773599999636,31.938560000000447,2437568.0,16,4,1983,Ammospermophilus harrisi
7647,12,M,130.0,-109.07851899999636,31.938203000000414,2439531.0,16,4,1983,Dipodomys spectabilis
7648,21,F,12.0,-109.07939799999636,31.936448000000453,2437874.0,16,4,1983,Reithrodontomys megalotis
7649,13,M,32.0,-109.0826129999964,31.93702800000044,2438517.0,16,4,1983,Onychomys leucogaster
7650,17,F,44.0,-109.07941499999636,31.937117000000445,,16,4,1983,
7651,22,M,7.0,-109.07860199999637,31.93644100000042,2439566.0,16,4,1983,Perognathus flavus
7652,20,F,44.0,-109.08019099999642,31.93633400000045,2439521.0,16,4,1983,Dipodomys merriami
7653,13,M,49.0,-109.0826129999964,31.93702800000044,2439541.0,16,4,1983,Dipodomys ordii
7654,24,M,12.0,-109.07773599999636,31.938560000000447,2437874.0,16,4,1983,Reithrodontomys megalotis
7655,12,M,52.0,-109.07851899999636,31.938203000000414,2439541.0,16,4,1983,Dipodomys ordii
7656,20,M,143.0,-109.08019099999642,31.93633400000045,2439531.0,16,4,1983,Dipodomys spectabilis
7657,13,F,116.0,-109.0826129999964,31.93702800000044,2439531.0,16,4,1983,Dipodomys spectabilis
7658,24,M,7.0,-109.07773599999636,31.938560000000447,2437874.0,16,4,1983,Reithrodontomys megalotis
7659,22,M,123.0,-109.07860199999637,31.93644100000042,2439531.0,16,4,1983,Dipodomys spectabilis
7660,17,M,11.0,-109.07941499999636,31.937117000000445,2437874.0,16,4,1983,Reithrodontomys megalotis
7661,19,M,6.0,-109.07791199999636,31.937438000000437,2439566.0,16,4,1983,Perognathus flavus
7662,24,M,52.0,-109.07773599999636,31.938560000000447,2439541.0,16,4,1983,Dipodomys ordii
7663,22,M,7.0,-109.07860199999637,31.93644100000042,2439566.0,16,4,1983,Perognathus flavus
7664,12,M,43.0,-109.07851899999636,31.938203000000414,2439521.0,16,4,1983,Dipodomys merriami
7665,22,M,122.0,-109.07860199999637,31.93644100000042,2439531.0,16,4,1983,Dipodomys spectabilis
7666,14,M,48.0,-109.0818269999964,31.937054000000447,2439521.0,16,4,1983,Dipodomys merriami
7667,17,M,130.0,-109.07941499999636,31.937117000000445,2439531.0,16,4,1983,Dipodomys spectabilis
7668,18,F,74.0,-109.07863299999636,31.93712600000041,2439531.0,16,4,1983,Dipodomys spectabilis
7669,14,M,120.0,-109.0818269999964,31.937054000000447,2439531.0,16,4,1983,Dipodomys spectabilis
7670,12,F,47.0,-109.07851899999636,31.938203000000414,2439521.0,16,4,1983,Dipodomys merriami
7671,22,F,10.0,-109.07860199999637,31.93644100000042,2437874.0,16,4,1983,Reithrodontomys megalotis
7672,16,F,,-109.08024399999636,31.93709400000041,2437874.0,16,4,1983,Reithrodontomys megalotis
7673,18,F,42.0,-109.07863299999636,31.93712600000041,2439521.0,16,4,1983,Dipodomys merriami
7674,18,M,53.0,-109.07863299999636,31.93712600000041,2439521.0,16,4,1983,Dipodomys merriami
7675,18,F,44.0,-109.07863299999636,31.93712600000041,2439521.0,16,4,1983,Dipodomys merriami
7676,22,F,116.0,-109.07860199999637,31.93644100000042,2439531.0,16,4,1983,Dipodomys spectabilis
7677,24,M,25.0,-109.07773599999636,31.938560000000447,2437967.0,16,4,1983,Peromyscus maniculatus
7678,22,M,39.0,-109.07860199999637,31.93644100000042,2439521.0,16,4,1983,Dipodomys merriami
7679,13,F,43.0,-109.0826129999964,31.93702800000044,2439521.0,16,4,1983,Dipodomys merriami
7680,14,F,52.0,-109.0818269999964,31.937054000000447,2439521.0,16,4,1983,Dipodomys merriami
7681,17,F,43.0,-109.07941499999636,31.937117000000445,2439521.0,16,4,1983,Dipodomys merriami
7682,21,,,-109.07939799999636,31.936448000000453,2438147.0,16,4,1983,Sigmodon hispidus
7683,22,M,96.0,-109.07860199999637,31.93644100000042,2439531.0,16,4,1983,Dipodomys spectabilis
7684,14,M,44.0,-109.0818269999964,31.937054000000447,2439521.0,16,4,1983,Dipodomys merriami
7685,22,M,128.0,-109.07860199999637,31.93644100000042,2439531.0,16,4,1983,Dipodomys spectabilis
7686,17,F,37.0,-109.07941499999636,31.937117000000445,2439521.0,16,4,1983,Dipodomys merriami
7687,24,F,12.0,-109.07773599999636,31.938560000000447,2437874.0,16,4,1983,Reithrodontomys megalotis
7688,24,M,26.0,-109.07773599999636,31.938560000000447,2437981.0,16,4,1983,Peromyscus eremicus
7689,12,F,31.0,-109.07851899999636,31.938203000000414,2438517.0,16,4,1983,Onychomys leucogaster
7690,14,F,125.0,-109.0818269999964,31.937054000000447,,16,4,1983,
7691,19,F,13.0,-109.07791199999636,31.937438000000437,2437874.0,16,4,1983,Reithrodontomys megalotis
7692,23,M,9.0,-109.07783799999636,31.93676300000042,2437874.0,16,4,1983,Reithrodontomys megalotis
7693,20,M,42.0,-109.08019099999642,31.93633400000045,2439521.0,16,4,1983,Dipodomys merriami
7694,19,M,9.0,-109.07791199999636,31.937438000000437,2437874.0,16,4,1983,Reithrodontomys megalotis
7695,12,M,46.0,-109.07851899999636,31.938203000000414,2439521.0,16,4,1983,Dipodomys merriami
7696,14,F,41.0,-109.0818269999964,31.937054000000447,2439521.0,16,4,1983,Dipodomys merriami
7697,18,M,73.0,-109.07863299999636,31.93712600000041,2439531.0,16,4,1983,Dipodomys spectabilis
7698,22,F,8.0,-109.07860199999637,31.93644100000042,2439566.0,16,4,1983,Perognathus flavus
7699,14,M,45.0,-109.0818269999964,31.937054000000447,2439521.0,16,4,1983,Dipodomys merriami
7700,18,M,45.0,-109.07863299999636,31.93712600000041,2439521.0,16,4,1983,Dipodomys merriami
7701,21,M,7.0,-109.07939799999636,31.936448000000453,2439566.0,16,4,1983,Perognathus flavus
7702,14,M,37.0,-109.0818269999964,31.937054000000447,2438517.0,16,4,1983,Onychomys leucogaster
7703,13,M,45.0,-109.0826129999964,31.93702800000044,2439521.0,16,4,1983,Dipodomys merriami
7704,22,M,46.0,-109.07860199999637,31.93644100000042,2439521.0,16,4,1983,Dipodomys merriami
7705,19,M,6.0,-109.07791199999636,31.937438000000437,2439566.0,16,4,1983,Perognathus flavus
7706,14,M,24.0,-109.0818269999964,31.937054000000447,2437981.0,16,4,1983,Peromyscus eremicus
7707,13,M,7.0,-109.0826129999964,31.93702800000044,2439566.0,16,4,1983,Perognathus flavus
7708,24,F,6.0,-109.07773599999636,31.938560000000447,2439566.0,16,4,1983,Perognathus flavus
7709,22,F,45.0,-109.07860199999637,31.93644100000042,2439521.0,16,4,1983,Dipodomys merriami
7710,18,M,125.0,-109.07863299999636,31.93712600000041,2439531.0,16,4,1983,Dipodomys spectabilis
7711,12,F,103.0,-109.07851899999636,31.938203000000414,2439531.0,16,4,1983,Dipodomys spectabilis
7712,23,,,-109.07783799999636,31.93676300000042,2491757.0,16,4,1983,Amphispiza bilineata
7713,17,F,18.0,-109.07941499999636,31.937117000000445,2437981.0,16,4,1983,Peromyscus eremicus
7714,12,M,42.0,-109.07851899999636,31.938203000000414,2439521.0,16,4,1983,Dipodomys merriami
7715,1,M,56.0,-109.0828289999964,31.938851000000387,2439541.0,17,4,1983,Dipodomys ordii
7716,2,M,45.0,-109.08197499999642,31.93888700000037,2439521.0,17,4,1983,Dipodomys merriami
7717,3,M,22.0,-109.0812079999964,31.938896000000387,2437981.0,17,4,1983,Peromyscus eremicus
7718,8,M,35.0,-109.0816799999964,31.9378840000004,2439541.0,17,4,1983,Dipodomys ordii
7719,3,F,5.0,-109.0812079999964,31.938896000000387,2439566.0,17,4,1983,Perognathus flavus
7720,11,F,102.0,-109.07930699999636,31.938056000000422,2439531.0,17,4,1983,Dipodomys spectabilis
7721,1,M,101.0,-109.0828289999964,31.938851000000387,2439531.0,17,4,1983,Dipodomys spectabilis
7722,5,F,77.0,-109.07960199999636,31.93897000000045,2439531.0,17,4,1983,Dipodomys spectabilis
7723,7,F,14.0,-109.0828159999964,31.938113000000413,2437874.0,17,4,1983,Reithrodontomys megalotis
7724,2,F,39.0,-109.08197499999642,31.93888700000037,2439521.0,17,4,1983,Dipodomys merriami
7725,4,F,8.0,-109.0804089999964,31.93889400000041,2439566.0,17,4,1983,Perognathus flavus
7726,15,M,8.0,-109.08103599999642,31.937059000000463,2439566.0,17,4,1983,Perognathus flavus
7727,1,M,7.0,-109.0828289999964,31.938851000000387,2439566.0,17,4,1983,Perognathus flavus
7728,5,M,51.0,-109.07960199999636,31.93897000000045,2439521.0,17,4,1983,Dipodomys merriami
7729,11,F,86.0,-109.07930699999636,31.938056000000422,2439531.0,17,4,1983,Dipodomys spectabilis
7730,15,M,24.0,-109.08103599999642,31.937059000000463,2437981.0,17,4,1983,Peromyscus eremicus
7731,2,M,91.0,-109.08197499999642,31.93888700000037,2439531.0,17,4,1983,Dipodomys spectabilis
7732,5,F,42.0,-109.07960199999636,31.93897000000045,2439521.0,17,4,1983,Dipodomys merriami
7733,9,M,55.0,-109.08090299999638,31.93785900000039,2439541.0,17,4,1983,Dipodomys ordii
7734,8,F,76.0,-109.0816799999964,31.9378840000004,2439531.0,17,4,1983,Dipodomys spectabilis
7735,6,M,54.0,-109.07883599999636,31.93907800000041,2439541.0,17,4,1983,Dipodomys ordii
7736,2,M,41.0,-109.08197499999642,31.93888700000037,2439521.0,17,4,1983,Dipodomys merriami
7737,3,M,8.0,-109.0812079999964,31.938896000000387,2439566.0,17,4,1983,Perognathus flavus
7738,4,M,50.0,-109.0804089999964,31.93889400000041,2439521.0,17,4,1983,Dipodomys merriami
7739,8,F,128.0,-109.0816799999964,31.9378840000004,2439531.0,17,4,1983,Dipodomys spectabilis
7740,10,M,11.0,-109.08009099999636,31.938017000000425,2437874.0,17,4,1983,Reithrodontomys megalotis
7741,1,M,78.0,-109.0828289999964,31.938851000000387,2439531.0,17,4,1983,Dipodomys spectabilis
7742,9,F,108.0,-109.08090299999638,31.93785900000039,2439531.0,17,4,1983,Dipodomys spectabilis
7743,2,F,19.0,-109.08197499999642,31.93888700000037,2437981.0,17,4,1983,Peromyscus eremicus
7744,6,M,49.0,-109.07883599999636,31.93907800000041,2439521.0,17,4,1983,Dipodomys merriami
7745,8,M,,-109.0816799999964,31.9378840000004,2439541.0,17,4,1983,Dipodomys ordii
7746,5,F,40.0,-109.07960199999636,31.93897000000045,2439521.0,17,4,1983,Dipodomys merriami
7747,15,M,7.0,-109.08103599999642,31.937059000000463,2439566.0,17,4,1983,Perognathus flavus
7748,11,M,46.0,-109.07930699999636,31.938056000000422,2439521.0,17,4,1983,Dipodomys merriami
7749,4,F,7.0,-109.0804089999964,31.93889400000041,2439566.0,17,4,1983,Perognathus flavus
7750,8,M,7.0,-109.0816799999964,31.9378840000004,2439566.0,17,4,1983,Perognathus flavus
7751,1,F,133.0,-109.0828289999964,31.938851000000387,2439531.0,17,4,1983,Dipodomys spectabilis
7752,3,M,7.0,-109.0812079999964,31.938896000000387,2439566.0,17,4,1983,Perognathus flavus
7753,6,F,61.0,-109.07883599999636,31.93907800000041,2439541.0,17,4,1983,Dipodomys ordii
7754,8,M,7.0,-109.0816799999964,31.9378840000004,2439566.0,17,4,1983,Perognathus flavus
7755,1,F,123.0,-109.0828289999964,31.938851000000387,2439531.0,17,4,1983,Dipodomys spectabilis
7756,4,M,125.0,-109.0804089999964,31.93889400000041,2439531.0,17,4,1983,Dipodomys spectabilis
7757,5,F,55.0,-109.07960199999636,31.93897000000045,2439521.0,17,4,1983,Dipodomys merriami
7758,9,M,8.0,-109.08090299999638,31.93785900000039,2439566.0,17,4,1983,Perognathus flavus
7759,7,F,,-109.0828159999964,31.938113000000413,2437981.0,17,4,1983,Peromyscus eremicus
7760,11,M,25.0,-109.07930699999636,31.938056000000422,2437967.0,17,4,1983,Peromyscus maniculatus
7761,8,M,34.0,-109.0816799999964,31.9378840000004,2439541.0,17,4,1983,Dipodomys ordii
7762,2,F,10.0,-109.08197499999642,31.93888700000037,2437874.0,17,4,1983,Reithrodontomys megalotis
7763,6,F,12.0,-109.07883599999636,31.93907800000041,2439591.0,17,4,1983,Chaetodipus penicillatus
7764,8,F,109.0,-109.0816799999964,31.9378840000004,2439531.0,17,4,1983,Dipodomys spectabilis
7765,5,M,26.0,-109.07960199999636,31.93897000000045,2437967.0,17,4,1983,Peromyscus maniculatus
7766,5,M,43.0,-109.07960199999636,31.93897000000045,2439521.0,17,4,1983,Dipodomys merriami
7767,1,M,50.0,-109.0828289999964,31.938851000000387,2439521.0,17,4,1983,Dipodomys merriami
7768,3,M,6.0,-109.0812079999964,31.938896000000387,2439566.0,17,4,1983,Perognathus flavus
7769,9,F,67.0,-109.08090299999638,31.93785900000039,2439531.0,17,4,1983,Dipodomys spectabilis
7770,3,M,9.0,-109.0812079999964,31.938896000000387,2439566.0,17,4,1983,Perognathus flavus
7771,9,M,71.0,-109.08090299999638,31.93785900000039,2439531.0,17,4,1983,Dipodomys spectabilis
7772,6,M,55.0,-109.07883599999636,31.93907800000041,2439521.0,17,4,1983,Dipodomys merriami
7773,11,M,6.0,-109.07930699999636,31.938056000000422,2439566.0,17,4,1983,Perognathus flavus
7774,4,F,140.0,-109.0804089999964,31.93889400000041,2439531.0,17,4,1983,Dipodomys spectabilis
